Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
-1,169,-1,0,0.018458843
-1,209,-1,0,0.018458843
0,247,0,0,0.018458843
0,278,0,0,0.018458843
-1,303,-1,0,0.018458843
-1,319,0,0,0.028477907
-1,326,-1,0,0.028477907
-1,322,-1,1,0.028477907
-1,306,-1,0,0.028477907
-1,274,-1,-1,0.028477907
-1,222,-1,0,0.028477907
-1,156,-1,0,0.038478136
0,82,-1,-1,0.038478136
-1,31,-1,-1,0.038478136
-1,6,-1,-1,0.038478136
-1,6,-1,0,0.000418901
0,21,-1,0,0.000418901
-1,45,-1,-1,0.000418901
0,81,-1,0,0.010225058
-1,122,-1,0,0.010225058
0,166,-1,0,0.010225058
-1,208,-1,-1,0.020225525
-1,252,0,0,0.020225525
-1,293,0,1,0.020225525
0,328,-1,-1,0.020225525
-1,357,-1,0,0.020225525
-1,379,-1,0,0.020225525
-1,393,-1,0,0.030240059
-1,398,-1,1,0.030240059
0,390,-1,0,0.030240059
0,370,-1,-1,0.030240059
-1,344,0,0,0.030240059
-1,300,-1,0,0.030240059
0,240,0,0,0.040219307
0,183,0,0,0.040219307
-1,130,0,0,0.040219307
0,68,-1,0,0.040219307
-1,18,-1,0,0.040219307
-1,6,-1,0,2.26E-05
0,11,-1,0,2.26E-05
-1,25,-1,1,2.26E-05
-1,46,-1,0,2.26E-05
0,72,-1,-1,2.26E-05
0,100,-1,0,2.26E-05
-1,129,0,-1,2.26E-05
-1,156,-1,0,0.009999037
-1,181,-1,0,0.009999037
-1,201,-1,0,0.009999037
-1,217,0,-1,0.009999037
0,229,0,0,0.009999037
-1,235,0,1,0.009999037
-1,235,-1,-1,0.009999037
0,229,-1,0,0.009999037
-1,214,-1,-1,0.019999266
0,185,-1,0,0.019999266
-1,155,-1,0,0.019999266
-1,120,0,0,0.019999266
-1,76,0,0,0.019999266
-1,31,-1,-1,0.019999266
-1,8,-1,0,0.019999266
-1,6,-1,0,0.003947258
-1,10,-1,0,0.003947258
-1,18,-1,0,0.003947258
-1,28,-1,0,0.003947258
-1,43,-1,0,0.003947258
-1,61,-1,1,0.003947258
-1,79,0,0,0.003947258
-1,93,-1,0,0.013914585
-1,103,-1,0,0.013914585
-1,110,-1,0,0.013914585
-1,112,-1,-1,0.013914585
-1,106,-1,0,0.013914585
0,93,-1,0,0.013914585
-1,70,-1,0,0.013914585
-1,40,-1,0,0.023914576
0,15,-1,0,0.023914576
-1,6,-1,0,1.00E-05
-1,14,-1,0,1.00E-05
0,29,-1,0,1.00E-05
-1,52,-1,0,0.009805202
-1,83,-1,-1,0.009805202
-1,121,-1,0,0.009805202
-1,162,0,0,0.009805202
0,207,-1,0,0.009805202
0,251,-1,-1,0.009805202
-1,293,0,0,0.019780397
-1,331,-1,0,0.019780397
0,361,-1,0,0.019780397
0,383,0,0,0.019780397
-1,394,-1,0,0.019780397
-1,390,-1,0,0.019780397
0,375,-1,0,0.019780397
0,344,0,0,0.029811144
-1,303,-1,0,0.029811144
-1,256,-1,0,0.029811144
-1,202,-1,0,0.029811144
0,149,-1,0,0.029811144
-1,110,-1,0,0.029811144
-1,69,-1,0,0.039810896
-1,39,-1,0,0.039810896
-1,7,-1,0,0.039810896
-1,6,-1,-1,0.009873867
-1,22,0,0,0.009873867
-1,49,0,0,0.009873867
0,77,-1,0,0.019653082
0,104,-1,0,0.019653082
-1,133,-1,0,0.019653082
-1,161,-1,-1,0.019653082
-1,186,-1,-1,0.019653082
-1,212,-1,0,0.019653082
0,235,-1,0,0.02965045
-1,257,-1,0,0.02965045
0,275,0,0,0.02965045
0,289,0,0,0.02965045
0,299,-1,0,0.02965045
-1,303,-1,0,0.02965045
-1,301,-1,0,0.02965045
0,293,0,0,0.039650202
-1,278,-1,1,0.039650202
-1,253,-1,1,0.039650202
0,217,-1,0,0.039650202
-1,165,-1,0,0.039650202
0,101,-1,0,0.039650202
-1,50,-1,0,0.039650202
0,24,0,0,0.049651146
0,6,-1,0,0.00088954
-1,15,-1,0,0.00088954
0,29,-1,-1,0.00088954
-1,49,-1,0,0.00088954
0,73,0,-1,0.00088954
-1,103,-1,0,0.00088954
-1,134,-1,0,0.00088954
-1,162,-1,0,0.010891199
-1,188,0,0,0.010891199
-1,210,-1,-1,0.010891199
-1,222,-1,0,0.010891199
0,223,-1,0,0.010891199
-1,213,0,0,0.010891199
0,190,-1,0,0.010891199
-1,151,-1,0,0.020864725
-1,99,-1,0,0.020864725
-1,55,-1,0,0.020864725
-1,17,0,0,0.020864725
-1,6,-1,0,0.000658035
-1,21,-1,0,0.000658035
-1,52,-1,0,0.000658035
-1,91,-1,0,0.010451078
0,131,-1,0,0.010451078
-1,171,-1,0,0.010451078
-1,208,-1,0,0.010451078
-1,242,-1,1,0.020476103
-1,268,-1,0,0.020476103
-1,288,-1,-1,0.020476103
-1,301,-1,0,0.020476103
0,303,0,0,0.020476103
-1,296,0,0,0.030470133
-1,278,-1,0,0.030470133
0,243,0,0,0.030470133
-1,187,0,0,0.030470133
-1,120,-1,0,0.030470133
0,54,0,0,0.030470133
0,17,-1,0,0.040469646
-1,6,-1,0,0.000677586
0,13,-1,0,0.000677586
-1,32,-1,1,0.010564327
0,62,-1,0,0.010564327
-1,106,-1,0,0.010564327
0,157,-1,0,0.010564327
-1,206,-1,0,0.010564327
0,252,-1,0,0.010564327
-1,294,-1,-1,0.010564327
-1,330,-1,0,0.020527124
-1,359,-1,0,0.020527124
0,382,0,-1,0.020527124
-1,398,0,0,0.020527124
-1,405,-1,0,0.020527124
0,403,-1,0,0.030528545
0,389,0,0,0.030528545
-1,361,-1,0,0.030528545
-1,310,-1,0,0.030528545
0,241,-1,1,0.030528545
-1,163,-1,0,0.030528545
-1,66,-1,-1,0.030528545
-1,17,-1,0,0.030528545
0,7,-1,0,0.000233889
0,21,-1,0,0.000233889
-1,48,-1,0,0.000233889
-1,83,0,-1,0.000233889
0,118,-1,0,0.000233889
0,155,0,0,0.000233889
-1,188,-1,0,0.010027647
0,218,-1,0,0.010027647
-1,243,-1,0,0.010027647
-1,261,-1,-1,0.010027647
-1,272,-1,0,0.010027647
-1,273,-1,0,0.020027637
-1,267,-1,0,0.020027637
-1,252,-1,0,0.020027637
-1,226,-1,0,0.020027637
-1,187,-1,0,0.020027637
-1,131,-1,0,0.020027637
0,84,-1,0,0.020027637
-1,51,-1,0,0.030027151
-1,26,-1,0,0.030027151
-1,8,-1,0,0.030027151
-1,6,-1,-1,0.004978418
-1,15,-1,-1,0.004978418
-1,30,-1,0,0.004978418
-1,49,-1,0,0.014796972
0,70,0,0,0.014796972
-1,97,-1,0,0.014796972
-1,126,-1,0,0.014796972
-1,156,-1,0,0.014796972
-1,183,-1,0,0.014796972
-1,205,-1,0,0.024796724
0,223,-1,0,0.024796724
-1,231,0,0,0.024796724
-1,228,-1,0,0.024796724
-1,210,-1,0,0.024796724
0,172,0,0,0.024796724
0,113,0,0,0.024796724
0,71,0,0,0.034802914
-1,35,-1,1,0.034802914
-1,8,-1,0,0.034802914
-1,6,-1,0,0.002287388
0,11,-1,-1,0.003284216
-1,22,-1,0,0.004281998
-1,38,-1,-1,0.005279064
-1,57,-1,0,0.007273674
-1,78,-1,0,0.008271456
-1,97,-1,0,0.00927639
-1,113,-1,0,0.011263609
-1,123,-1,0,0.012260914
-1,126,-2,0,0.015253782
-1,123,0,-1,0.016250372
0,112,0,0,0.017247438
-1,92,-1,0,0.018324137
-1,66,-1,0,0.018324137
-1,39,-1,0,0.018324137
0,16,-1,0,0.018324137
-1,7,-1,0,0.018324137
-1,6,0,1,0.001417637
-1,14,-1,0,0.001417637
0,24,-1,0,0.001417637
-1,41,-1,0,0.011194229
-1,61,-1,1,0.011194229
0,85,0,0,0.011194229
-1,111,-1,0,0.011194229
0,135,-1,0,0.021191835
-1,158,-1,0,0.021191835
-1,178,-1,0,0.021191835
-1,194,-1,0,0.021191835
0,203,-1,-1,0.021191835
-1,202,-1,0,0.021191835
-1,187,-1,0,0.021191835
-1,153,-1,0,0.031192064
-1,110,-1,0,0.031192064
-1,63,0,0,0.031192064
-1,22,-1,0,0.031192064
-1,7,-1,0,0.031192064
-1,6,-1,0,0.009742737
-1,15,-1,-1,0.009742737
-1,42,-1,0,0.009742737
-1,73,0,0,0.009742737
-1,109,-1,0,0.009742737
-1,144,-1,0,0.009742737
-1,180,-1,-1,0.009742737
0,212,-1,0,0.009742737
-1,239,-1,0,0.019745827
-1,263,-1,0,0.019745827
-1,282,-1,0,0.019745827
-1,296,-1,0,0.019745827
0,305,0,0,0.019745827
0,306,-1,0,0.019745827
0,297,-1,0,0.029743433
0,273,-1,0,0.029743433
-1,229,0,0,0.029743433
-1,168,-1,0,0.029743433
0,82,-1,0,0.029743433
-1,39,-1,0,0.029743433
-1,8,-1,0,0.029743433
-1,6,-1,0,0.007796526
-1,11,-1,-1,0.007796526
-1,19,-1,0,0.007796526
-1,29,-1,0,0.017603397
-1,40,-1,0,0.017603397
-1,51,-1,0,0.017603397
0,62,-1,0,0.017603397
0,66,0,-1,0.017603397
-1,65,-1,0,0.017603397
-1,54,0,0,0.017603397
-1,40,0,0,0.027599096
-1,25,-1,0,0.027599096
-1,10,-1,0,0.027599096
-1,6,-1,0,0.000208378
0,10,-1,0,0.000208378
-1,17,-1,0,0.000208378
0,25,-1,0,0.010032177
-1,35,-1,0,0.010032177
-1,47,0,0,0.010032177
0,61,0,0,0.010032177
-1,74,-1,0,0.010032177
-1,85,0,0,0.019999981
0,95,0,0,0.019999981
-1,101,0,0,0.019999981
-1,103,0,0,0.019999981
-1,103,-1,0,0.019999981
-1,98,-1,0,0.019999981
-1,88,-1,0,0.029999495
-1,72,-1,0,0.029999495
-1,54,-1,0,0.029999495
-1,36,-1,0,0.029999495
-1,15,-1,0,0.029999495
-1,8,-1,0,0.029999495
-1,6,-1,0,0.009998798
0,22,-1,0,0.009998798
-1,54,-1,1,0.009998798
-1,89,-1,0,0.019791126
0,130,0,0,0.019791126
-1,173,-1,0,0.019791126
0,219,0,0,0.019791126
0,267,-1,0,0.019791126
0,314,-1,0,0.019791126
0,359,0,0,0.029822111
-1,401,-1,0,0.029822111
-1,438,-1,0,0.029822111
-1,472,-1,0,0.029822111
0,499,-1,0,0.029822111
-1,521,0,0,0.029822111
0,537,-1,0,0.029822111
0,544,-1,0,0.029822111
-1,545,-1,0,0.039818525
-1,537,-1,0,0.039818525
-1,517,-1,0,0.039818525
0,486,0,1,0.039818525
0,436,0,0,0.039818525
-1,365,-1,0,0.039818525
-1,257,-1,0,0.049813986
-1,126,-1,0,0.049813986
0,28,0,0,0.049813986
-1,6,-1,0,0.000208378
0,15,0,0,0.000208378
0,36,-1,1,0.000208378
0,64,0,0,0.010031939
0,95,-1,0,0.010031939
-1,129,-1,-1,0.010031939
1,164,0,1,0.010031939
-1,199,-1,0,0.010031939
-1,231,-1,0,0.01999855
-1,260,0,0,0.01999855
0,285,-1,0,0.01999855
-1,305,0,0,0.01999855
0,320,-1,0,0.01999855
-1,330,-1,0,0.01999855
-1,335,-1,0,0.029998302
-1,333,-1,0,0.029998302
0,323,0,0,0.029998302
-1,304,-1,0,0.029998302
-1,268,-1,0,0.029998302
-1,209,-1,1,0.029998302
-1,122,-1,0,0.029998302
0,38,-1,0,0.039998055
-1,9,-1,0,0.039998055
-1,6,-1,0,0.005029202
-1,17,0,0,0.007555246
0,42,-1,1,0.008754015
-1,73,-1,0,0.008754015
-1,107,-1,0,0.008754015
-1,147,-1,0,0.008754015
-1,189,0,0,0.008754015
-1,232,-1,0,0.018752575
-1,273,-1,0,0.018752575
-1,310,-1,0,0.018752575
-1,344,-1,0,0.018752575
-1,372,-1,0,0.018752575
-1,394,0,0,0.018752575
-1,409,-1,0,0.028752804
-1,416,-1,0,0.028752804
-1,416,-1,0,0.028752804
-1,409,0,0,0.028752804
-1,393,-1,0,0.028752804
0,366,-1,0,0.028752804
0,326,0,0,0.038753986
-1,267,-1,0,0.038753986
-1,193,0,1,0.038753986
0,123,-1,0,0.038753986
-1,53,-1,0,0.038753986
0,8,-1,1,0.038753986
-1,6,-1,0,0.001816273
0,19,0,0,0.001816273
-1,46,-1,0,0.001816273
-1,87,-1,0,0.001816273
-1,129,-1,0,0.001816273
-1,173,-1,1,0.001816273
-1,217,0,0,0.011577368
-1,255,-1,0,0.011577368
-1,289,-1,0,0.011577368
-1,320,-1,0,0.011577368
0,348,-1,0,0.011577368
0,371,0,0,0.011577368
-1,388,-1,0,0.011577368
-1,398,-1,0,0.011577368
-1,400,-1,0,0.021577597
-1,392,-1,0,0.021577597
-1,372,-1,0,0.021577597
0,337,-1,0,0.021577597
-1,280,-1,0,0.021577597
0,192,0,0,0.021577597
-1,95,-1,0,0.021577597
0,39,-1,0,0.031576872
-1,6,-1,0,0.031576872
-1,6,-1,0,0.004021883
0,19,-1,0,0.006025791
-1,44,-1,0,0.009001732
0,82,0,-1,0.01099515
-1,125,-1,0,0.012991428
-1,172,-1,0,0.014983654
0,219,0,0,0.015950918
-1,264,-1,0,0.01796937
-1,308,-1,0,0.018966675
-1,351,-1,0,0.02096653
0,390,-1,1,0.022960901
0,424,0,0,0.023952484
-1,452,-1,0,0.02595067
0,474,-1,1,0.02695179
-1,486,-1,0,0.028945446
-1,489,-1,0,0.029942513
0,480,0,0,0.031936884
-1,455,-1,0,0.032935143
-1,402,-1,0,0.034929037
0,326,-1,0,0.03592968
-1,233,-1,0,0.037921429
-1,137,-1,0,0.038921356
-1,60,-1,0,0.040914059
-1,8,-1,0,0.041910648
-1,6,-1,0,0.009994268
-1,17,-1,0,0.009994268
-1,40,-1,0,0.009994268
0,67,0,0,0.019811153
-1,93,-1,0,0.019811153
0,118,-1,0,0.019811153
-1,143,0,1,0.019811153
-1,164,-1,0,0.029804707
0,184,-1,0,0.029804707
-1,201,-1,0,0.029804707
-1,212,-1,0,0.029804707
0,216,0,1,0.029804707
0,212,-1,0,0.029804707
0,203,0,1,0.029804707
-1,187,-1,0,0.039802313
-1,164,-1,0,0.039802313
-1,138,-1,0,0.039802313
-1,104,-1,0,0.039802313
-1,72,-1,0,0.039802313
0,39,-1,0,0.039802313
-1,20,-1,0,0.039802313
0,6,-1,1,0.049805164
-1,6,-1,0,4.77E-07
0,13,0,0,4.77E-07
-1,25,-1,0,4.77E-07
0,45,-1,0,0.009819269
-1,73,-2,0,0.009819269
-1,105,-1,0,0.009819269
0,139,-1,0,0.009819269
0,173,-1,1,0.009819269
0,206,-1,0,0.009819269
-1,237,-1,0,0.009819269
-1,266,-1,0,0.019788742
-1,291,-1,0,0.019788742
-1,311,-1,0,0.019788742
-1,324,-1,0,0.019788742
0,329,0,0,0.019788742
-1,326,-1,0,0.019788742
0,316,-1,0,0.019788742
-1,295,-1,0,0.019788742
-1,257,-1,0,0.02981472
-1,209,-1,0,0.02981472
-1,140,-1,0,0.02981472
-1,71,-1,0,0.02981472
-1,30,0,0,0.02981472
-1,6,-1,0,0.007758856
-1,19,-1,0,0.007758856
-1,49,-1,0,0.007758856
-1,92,-1,0,0.007758856
-1,142,-1,0,0.01753211
-1,191,-1,1,0.01753211
-1,238,-1,0,0.01753211
-1,282,0,0,0.01753211
-1,323,-1,0,0.01753211
-1,362,0,1,0.01753211
0,394,-1,0,0.01753211
-1,421,0,0,0.027531862
0,440,-1,0,0.027531862
0,453,0,1,0.027531862
0,458,-1,0,0.027531862
-1,457,-1,0,0.027531862
-1,447,-1,0,0.027531862
-1,423,-1,0,0.037530899
0,385,0,1,0.037530899
-1,323,-1,1,0.037530899
-1,216,-1,0,0.037530899
0,115,-1,1,0.037530899
0,49,-1,0,0.037530899
0,8,0,0,0.037530899
-1,6,-1,0,0.0060184
-1,8,-1,0,0.0060184
-1,14,-1,0,0.0060184
-1,22,-1,0,0.0060184
-1,35,-1,0,0.0060184
-1,49,0,-1,0.0060184
-1,64,-1,0,0.0060184
0,77,-1,0,0.015995741
0,87,-1,0,0.015995741
-1,93,-1,0,0.015995741
-1,93,-1,0,0.015995741
-1,87,-1,0,0.015995741
-1,73,-1,0,0.015995741
-1,52,-1,0,0.015995741
0,30,-1,0,0.015995741
-1,7,0,-1,0.025995731
-1,6,-1,0,0.01021266
-1,9,0,0,0.01021266
-1,14,-1,0,0.01021266
-1,22,-1,0,0.019999743
-1,37,-1,0,0.019999743
-1,57,-1,0,0.019999743
-1,83,-1,0,0.019999743
-1,110,-1,0,0.019999743
-1,138,-1,0,0.019999743
-1,165,-1,0,0.019999743
-1,188,-1,0,0.019999743
-1,208,-1,0,0.029998302
-1,223,-1,0,0.029998302
-1,230,-1,1,0.029998302
-1,227,-1,0,0.029998302
-1,212,-1,1,0.029998302
-1,178,-1,0,0.029998302
-1,135,-1,0,0.029998302
0,84,0,0,0.039998293
-1,31,-1,0,0.039998293
0,6,-1,0,0.039998293
-1,6,-1,0,0.006266117
-1,13,-1,0,0.006266117
-1,31,0,0,0.006266117
-1,58,-1,0,0.006266117
-1,93,-1,0,0.006266117
0,129,-1,0,0.006266117
-1,164,-1,0,0.006266117
0,197,-1,0,0.0162673
-1,226,-1,0,0.0162673
0,251,-1,0,0.0162673
-1,269,-1,0,0.0162673
-1,279,-1,0,0.0162673
-1,279,-1,0,0.0162673
0,260,-1,0,0.0162673
-1,224,-1,-1,0.026267529
0,169,-1,0,0.026267529
-1,111,-1,0,0.026267529
-1,54,-1,0,0.026267529
0,23,0,0,0.026267529
-1,6,-1,0,0.003298283
0,10,-1,0,0.003298283
-1,19,-1,0,0.003298283
-1,32,-1,0,0.003298283
-1,49,-1,0,0.003298283
0,68,0,0,0.013326406
-1,88,-1,0,0.013326406
-1,108,0,0,0.013326406
-1,124,-1,0,0.013326406
-1,138,-1,1,0.013326406
-1,145,-1,1,0.023296356
-1,144,-1,1,0.023296356
-1,132,-1,1,0.023296356
-1,104,-1,0,0.023296356
0,69,0,0,0.023296356
-1,41,-1,0,0.023296356
-1,15,0,0,0.023296356
0,6,-1,0,0.005351543
-1,11,0,0,0.005351543
0,21,0,0,0.005351543
0,34,-1,0,0.015313864
-1,52,-1,0,0.015313864
0,72,-1,0,0.015313864
-1,93,-1,0,0.015313864
0,116,-1,0,0.015313864
-1,135,-1,0,0.015313864
0,154,-1,0,0.025313377
-1,168,-1,0,0.025313377
-1,178,0,0,0.025313377
-1,184,-1,0,0.025313377
-1,184,-1,0,0.025313377
0,179,-1,1,0.035314083
-1,169,0,0,0.035314083
-1,152,-1,0,0.035314083
-1,129,-1,0,0.035314083
-1,96,-1,0,0.035314083
0,46,0,0,0.045314789
-1,9,-1,1,0.045314789
-1,6,-1,0,6.29E-05
-1,11,-1,0,6.29E-05
-1,19,-1,0,6.29E-05
-1,32,-1,0,0.009936333
-1,50,-1,1,0.009936333
-1,69,-1,1,0.009936333
0,89,0,0,0.009936333
0,108,-1,1,0.009936333
0,124,-1,0,0.009936333
0,137,-1,0,0.019946575
-1,146,-1,0,0.019946575
-1,148,-1,0,0.019946575
0,144,-1,0,0.019946575
-1,134,-1,0,0.019946575
-1,117,-1,0,0.029934406
0,90,-1,0,0.029934406
0,61,0,0,0.029934406
0,24,-1,1,0.029934406
-1,10,-1,0,0.029934406
-1,6,-1,0,2.55E-05
-1,11,-1,0,2.55E-05
-1,21,-1,0,2.55E-05
-1,39,0,-1,2.55E-05
-1,60,-1,0,0.009787321
-1,83,-1,0,0.009787321
-1,108,-1,0,0.009787321
-1,132,-1,0,0.009787321
-1,154,-1,0,0.009787321
-1,173,-1,0,0.009787321
0,189,0,0,0.009787321
-1,200,-1,0,0.01978755
-1,207,-1,0,0.01978755
0,206,-1,0,0.01978755
-1,201,-1,0,0.01978755
-1,188,-1,0,0.01978755
0,166,-1,0,0.01978755
-1,135,-1,-1,0.01978755
-1,99,-1,0,0.029788494
-1,66,-1,1,0.029788494
-1,31,-1,0,0.029788494
-1,6,-1,0,0.00999999
-1,13,-1,0,0.00999999
0,29,0,0,0.00999999
-1,54,-1,1,0.00999999
-1,83,0,0,0.00999999
0,115,-1,0,0.019774199
0,145,0,1,0.019774199
-1,171,0,1,0.019774199
0,194,-1,0,0.019774199
-1,208,-1,0,0.019774199
0,214,-1,1,0.019774199
-1,209,0,0,0.019774199
-1,190,-1,0,0.029774666
-1,150,-1,0,0.029774666
0,98,0,0,0.029774666
-1,39,0,0,0.029774666
-1,11,0,0,0.029774666
0,6,-1,1,0.029774666
-1,6,-1,0,0.009777546
-1,10,0,0,0.009777546
-1,15,-1,1,0.009777546
-1,22,-1,0,0.019774437
-1,30,-1,0,0.019774437
0,40,-1,0,0.019774437
-1,52,-1,0,0.019774437
0,62,-1,0,0.019774437
-1,72,-1,0,0.019774437
0,77,-1,1,0.019774437
-1,79,-1,0,0.02977109
-1,75,-1,0,0.02977109
-1,66,0,0,0.02977109
-1,52,-1,1,0.02977109
0,30,-1,0,0.02977109
-1,14,-1,0,0.02977109
0,6,-1,0,0.02977109
-1,6,-1,0,0.009583712
-1,13,-1,0,0.009583712
-1,29,-1,0,0.009583712
-1,50,-1,0,0.009583712
-1,75,-1,0,0.009583712
0,102,-1,0,0.009583712
0,129,-1,0,0.009583712
-1,155,-1,0,0.019582033
-1,180,-1,1,0.019582033
-1,201,-1,0,0.019582033
-1,216,-1,0,0.019582033
-1,223,-1,0,0.019582033
-1,217,-1,0,0.019582033
-1,199,-1,0,0.019582033
-1,171,-1,0,0.029557705
0,134,0,0,0.029557705
-1,85,-1,1,0.029557705
-1,32,-1,0,0.029557705
-1,7,-1,0,0.029557705
-1,6,-1,1,0.009776354
0,10,0,0,0.009776354
-1,15,-1,0,0.009776354
-1,23,-1,0,0.019609928
-1,32,-1,0,0.019609928
-1,43,-1,0,0.019609928
-1,53,-1,0,0.019609928
-1,60,0,0,0.019609928
-1,62,-1,0,0.02960825
-1,58,-1,0,0.02960825
-1,50,-1,0,0.02960825
-1,38,-1,0,0.02960825
-1,25,-1,0,0.02960825
-1,16,-1,0,0.02960825
-1,11,-1,0,0.039608002
-1,7,-1,0,0.039608002
-1,6,-1,0,0.039608002
-1,6,-1,0,0.002461195
-1,18,-1,0,0.004460335
-1,36,-1,-1,0.006454229
-1,65,-1,0,0.009447336
-1,98,-1,1,0.011119366
0,134,0,0,0.011119366
0,173,-2,0,0.011119366
-1,211,-1,0,0.011119366
0,243,0,0,0.011119366
0,273,-1,0,0.011119366
-1,298,-1,0,0.021117926
0,318,0,0,0.021117926
-1,332,-1,0,0.021117926
-1,343,0,1,0.021117926
-1,350,-1,0,0.021117926
0,354,-1,0,0.021117926
-1,353,-1,1,0.021117926
-1,348,0,0,0.021117926
-1,339,-1,0,0.031117916
-1,323,-1,0,0.031117916
-1,297,-1,1,0.031117916
-1,255,-1,0,0.031117916
0,209,-1,0,0.031117916
0,159,-1,1,0.031117916
-1,105,-1,0,0.031117916
-1,40,-1,0,0.04111743
-1,6,-1,0,0.009820938
-1,13,-1,0,0.009820938
-1,32,-1,0,0.009820938
-1,60,0,0,0.009820938
-1,95,0,0,0.009820938
-1,132,-1,0,0.009820938
-1,168,-1,0,0.019789219
-1,203,-1,0,0.019789219
-1,235,-1,0,0.019789219
-1,264,-1,0,0.019789219
-1,291,0,0,0.019789219
-1,312,-1,0,0.019789219
0,327,-1,1,0.029789686
-1,336,-1,0,0.029789686
-1,339,0,0,0.029789686
-1,332,-1,0,0.029789686
-1,312,-1,1,0.029789686
0,271,-1,1,0.029789686
0,205,0,0,0.029789686
-1,107,-1,0,0.0397892
-1,44,-1,0,0.0397892
-1,8,-1,0,0.0397892
0,6,-1,0,0.000452757
-1,19,-1,1,0.000452757
-1,49,-1,0,0.000452757
-1,89,-1,0,0.010223627
-1,135,-1,0,0.010223627
0,183,-1,0,0.010223627
0,231,0,0,0.010223627
0,274,-1,1,0.010223627
-1,311,-1,0,0.010223627
-1,343,-1,0,0.010223627
-1,371,-1,0,0.020221233
-1,392,-1,0,0.020221233
-1,407,-1,0,0.020221233
-1,414,-1,1,0.020221233
-1,415,0,0,0.027420521
-1,412,-1,0,0.027420521
-1,410,-1,0,0.027420521
0,405,0,0,0.027420521
-1,394,0,0,0.027420521
-1,374,-1,0,0.027420521
-1,333,-1,0,0.027420521
-1,261,-1,0,0.037419796
-1,175,-1,0,0.037419796
-1,99,-1,0,0.037419796
-1,38,-1,0,0.037419796
-1,6,-1,1,0.001378298
-1,16,-1,0,0.001378298
-1,36,-1,0,0.001378298
-1,64,-1,0,0.001378298
-1,98,-1,0,0.001378298
-1,134,-1,1,0.011142492
-1,169,-1,1,0.011142492
-1,203,-1,0,0.011142492
-1,234,-1,0,0.011142492
-1,261,-1,0,0.011142492
0,282,-1,0,0.011142492
-1,297,-1,0,0.021141529
-1,303,-1,-1,0.021141529
-1,298,-1,0,0.021141529
-1,278,-1,0,0.021141529
-1,242,-1,0,0.021141529
-1,187,-1,0,0.021141529
-1,130,-1,0,0.021141529
-1,79,-1,0,0.031141281
-1,32,-1,0,0.031141281
0,6,-1,0,5.72E-06
-1,9,-1,0,5.72E-06
0,16,-1,0,5.72E-06
-1,30,-1,0,0.009967089
0,49,-1,0,0.009967089
-1,73,-1,0,0.009967089
0,97,-1,0,0.009967089
-1,123,-1,0,0.019965649
-1,148,-1,0,0.019965649
-1,173,-1,0,0.019965649
-1,196,-1,0,0.019965649
-1,217,0,0,0.019965649
-1,234,-1,0,0.019965649
-1,243,-1,0,0.029978037
-1,246,-1,-1,0.029978037
0,240,-1,0,0.029978037
-1,223,-1,0,0.029978037
-1,192,-1,0,0.029978037
-1,149,-1,0,0.029978037
-1,104,-1,0,0.039964676
0,71,0,0,0.039964676
-1,44,-1,0,0.039964676
-1,6,-1,0,0.00186348
-1,11,-1,-1,0.002860546
-1,22,-1,0,0.003858328
-1,35,-1,0,0.006850004
-1,51,-1,0,0.007847548
-1,70,-1,0,0.010840654
-1,89,-1,-1,0.010840654
-1,108,-1,0,0.012834311
-1,124,0,0,0.013831615
-1,135,-1,0,0.014829159
0,142,-1,0,0.016824007
-1,149,-1,0,0.017822504
-1,154,0,0,0.018818855
-1,155,-1,0,0.01981616
0,152,-1,0,0.020813465
-1,146,-1,0,0.022807837
-1,133,-1,0,0.02380538
-1,118,-1,0,0.024802923
-1,98,0,0,0.026797533
0,80,-1,1,0.027795076
0,60,-1,0,0.028793097
-1,44,-1,1,0.029791832
0,17,-1,0,0.031784058
-1,6,-2,0,0.010020256
-1,13,-2,0,0.010020256
-1,24,-1,0,0.010020256
-1,41,-1,0,0.010020256
-1,62,-1,0,0.010020256
0,87,-1,1,0.019795656
-1,117,-1,0,0.019795656
-1,148,-1,0,0.019795656
0,179,0,0,0.019795656
-1,206,-1,0,0.019795656
-1,231,-1,0,0.019795656
-1,251,-1,-1,0.029796124
-1,267,-1,0,0.029796124
-1,275,-1,0,0.029796124
-1,275,-1,1,0.029796124
-1,264,-1,1,0.029796124
-1,244,0,0,0.029796124
0,219,-1,0,0.039795637
-1,185,-1,0,0.039795637
-1,140,-1,0,0.039795637
-1,94,-1,0,0.039795637
-1,62,-1,0,0.039795637
-1,29,-1,0,0.039795637
-1,6,-1,0,1.55E-05
-1,8,-1,0,1.55E-05
-1,18,0,0,1.55E-05
-1,56,-1,0,1.55E-05
0,104,-1,0,1.55E-05
-1,153,-1,0,0.00980401
-1,206,-1,0,0.00980401
-1,259,-1,0,0.00980401
-1,309,-1,0,0.00980401
-1,358,-1,0,0.00980401
-1,403,-1,0,0.00980401
-1,443,0,0,0.019804239
-1,476,0,0,0.019804239
-1,505,-1,0,0.019804239
-1,530,-1,1,0.019804239
0,551,-1,0,0.019804239
-1,569,-1,0,0.019804239
-1,583,-1,0,0.019804239
-1,593,-1,0,0.029804945
-1,594,-1,0,0.029804945
-1,584,-1,0,0.029804945
-1,560,-1,0,0.029804945
